year,recipient,recipient_iso3,aid,count,freq,govt_visits,mil_visits,total_visits,pmm_fh,pmm_polity,gdp,pop,unemp,china_gdp,disaster,civilwar,dist,distw,distwces,trade,atopally,region
2005,Indonesia,IDN,535563476.4858064,4060,1.59,10,0,10,5.5,8,571205000000,226289468,7.95,3562110000000,1198.50097,1,5220.87939453125,4684.44133883133,4562.06102725678,3213561344,1,East Asia & Pacific
2006,Indonesia,IDN,5985745.193,3788,1.21,14,2,16,5.5,8,602627000000,229318262,7.55,4015240000000,7301.534931,0,5220.87939453125,4684.44133883133,4562.06102725678,3607068928,1,East Asia & Pacific
2007,Indonesia,IDN,12730110.545,4120,1.38,11,4,15,5.5,8,640863000000,232374239,8.06,4586650000000,689.9999935,0,5220.87939453125,4684.44133883133,4562.06102725678,4276988928,1,East Asia & Pacific
2008,Indonesia,IDN,1730082084.5502,2812,0.87,11,0,11,5.5,8,679403000000,235469755,7.21,5029290000000,131.9999996,0,5220.87939453125,4684.44133883133,4562.06102725678,8295046144,1,East Asia & Pacific
2009,Indonesia,IDN,2340995408.5938,7030,1.32,3,1,4,5.5,9,710852000000,238620554,6.11,5501980000000,1496.999762,0,5220.87939453125,4684.44133883133,4562.06102725678,8988277760,1,East Asia & Pacific
2010,Indonesia,IDN,1857678.155,7533,1.26,9,2,11,5.5,8,755094000000,241834226,5.61,6087160000000,1294.000306,0,5220.87939453125,4684.44133883133,4562.06102725678,13218113536,1,East Asia & Pacific
2011,Indonesia,IDN,319414117.8,6961,1.32,8,2,10,5.5,8,801682000000,245115988,5.15,6668540000000,128.9999995,0,5220.87939453125,4684.44133883133,4562.06102725678,16360108032,1,East Asia & Pacific
2012,Indonesia,IDN,336773268.3,4815,1.09,5,0,5,5.5,8,850024000000,248451714,4.47,7192930000000,90.99999996,0,5220.87939453125,4684.44133883133,4562.06102725678,18603415552,1,East Asia & Pacific
2013,Indonesia,IDN,945580628.4000001,3227,0.89,7,1,8,5.5,8,897262000000,251805314,4.34,7751550000000,173.0000016,0,5220.87939453125,4684.44133883133,4562.06102725678,19093561344,1,East Asia & Pacific
2014,Indonesia,IDN,1477175178.35,2307,0.74,9,0,9,5.5,8,942185000000,255128076,4.05,8327160000000,242.9999999,0,5220.87939453125,4684.44133883133,4562.06102725678,18611304448,1,East Asia & Pacific
2000,India,IND,0,3090,1.36,27,0,27,5.5,9,873357000000,1056575548,5.75,2232180000000,2242.437787,1,3785.01318359375,4204.047516448593,4046.0012682275014,2535263744,1,South Asia
2001,India,IND,113674.5279,3154,1.35,21,0,21,5.5,9,915488000000,1075000094,5.73,2418250000000,20764.15877,1,3785.01318359375,4204.047516448593,4046.0012682275014,1256735104,1,South Asia
2002,India,IND,0,4462,1.87,6,0,6,5.5,9,950313000000,1093317187,5.77,2639120000000,883.302189,1,3785.01318359375,4204.047516448593,4046.0012682275014,1736868224,1,South Asia
2003,India,IND,0,4133,1.62,11,2,13,5.5,9,1025010000000,1111523146,5.77,2904040000000,633.2821338,1,3785.01318359375,4204.047516448593,4046.0012682275014,2289371392,1,South Asia
2004,India,IND,0,4016,1.5,6,2,8,5.5,9,1106220000000,1129623466,5.72,3197740000000,17718.87521,1,3785.01318359375,4204.047516448593,4046.0012682275014,3317109760,1,South Asia
2005,India,IND,0,4886,1.91,14,1,15,5.5,9,1193870000000,1147609924,5.65,3562110000000,3749.15198,1,3785.01318359375,4204.047516448593,4046.0012682275014,5459021312,1,South Asia
2006,India,IND,0,4533,1.45,18,3,21,5.5,9,1290110000000,1165486291,5.52,4015240000000,1381.36463,1,3785.01318359375,4204.047516448593,4046.0012682275014,8593888256,1,South Asia
2007,India,IND,0,3955,1.32,19,2,21,5.5,9,1388940000000,1183209471,5.41,4586650000000,2051.00007,1,3785.01318359375,4204.047516448593,4046.0012682275014,12340370432,1,South Asia
2008,India,IND,1034184820,3495,1.08,25,3,28,5.5,9,1431810000000,1200669762,5.36,5029290000000,1734.947159,1,3785.01318359375,4204.047516448593,4046.0012682275014,16469113856,1,South Asia
2009,India,IND,132995681.2,9315,1.75,20,1,21,5.5,9,1544380000000,1217726217,5.61,5501980000000,1650.188873,1,3785.01318359375,4204.047516448593,4046.0012682275014,18512687104,1,South Asia
2010,India,IND,4401943308,10416,1.75,9,1,10,5.5,9,1675620000000,1234281163,5.65,6087160000000,990.4368701,1,3785.01318359375,4204.047516448593,4046.0012682275014,26749591552,1,South Asia
2011,India,IND,0,7689,1.46,11,1,12,5.5,9,1763440000000,1250287939,5.65,6668540000000,824.7629692,1,3785.01318359375,4204.047516448593,4046.0012682275014,34514558976,1,South Asia
2012,India,IND,0,6586,1.49,22,1,23,5.5,9,1859660000000,1265780243,5.66,7192930000000,334.1529185,1,3785.01318359375,4204.047516448593,4046.0012682275014,33176221696,1,South Asia
2013,India,IND,0,5965,1.65,14,3,17,5.5,9,1978420000000,1280842119,5.67,7751550000000,6556.513259,1,3785.01318359375,4204.047516448593,4046.0012682275014,32914716672,1,South Asia
2014,India,IND,0,4808,1.55,10,2,12,5.5,9,2125020000000,1295600768,5.6,8327160000000,866.6232915,1,3785.01318359375,4204.047516448593,4046.0012682275014,35418259456,1,South Asia
2000,Iran,IRN,0,2229,0.98,0,0,0,2,3,315801000000,65623397,11.48,2232180000000,14.00000001,1,5609.03759765625,5864.218368306732,5811.0842140027435,1429176704,0,Middle East & North Africa
2001,Iran,IRN,1373367.035,1959,0.84,0,0,0,2,3,318497000000,66449111,12.09,2418250000000,681.8683612,1,5609.03759765625,5864.218368306732,5811.0842140027435,534855200,0,Middle East & North Africa
2002,Iran,IRN,0,2087,0.88,0,0,0,2,3,341706000000,67284801,12.8,2639120000000,291.0000511,0,5609.03759765625,5864.218368306732,5811.0842140027435,640451328,0,Middle East & North Africa
2003,Iran,IRN,3983911.7240000004,2562,1,0,0,0,2,3,371476000000,68122947,11.54,2904040000000,26817.63235,0,5609.03759765625,5864.218368306732,5811.0842140027435,899721344,0,Middle East & North Africa
2004,Iran,IRN,41215.88227,2373,0.89,0,0,0,2,-6,387761000000,68951279,10.3,3197740000000,704.9997935,0,5609.03759765625,5864.218368306732,5811.0842140027435,886450176,0,Middle East & North Africa
2005,Iran,IRN,0,2941,1.15,0,0,0,2,-6,400130000000,69762345,12.1,3562110000000,736.9994067,1,5609.03759765625,5864.218368306732,5811.0842140027435,1325913088,0,Middle East & North Africa
2006,Iran,IRN,0,5480,1.75,0,0,0,2,-6,420135000000,70554756,11.2,4015240000000,80.00000296,1,5609.03759765625,5864.218368306732,5811.0842140027435,1405071488,0,Middle East & North Africa
2007,Iran,IRN,0,4094,1.37,0,0,0,2,-6,454401000000,71336476,10.6,4586650000000,24,1,5609.03759765625,5864.218368306732,5811.0842140027435,1940764672,0,Middle East & North Africa
2008,Iran,IRN,0,2701,0.84,0,0,0,2,-6,455541000000,72120608,10.48,5029290000000,58.00000021,1,5609.03759765625,5864.218368306732,5811.0842140027435,2786150400,0,Middle East & North Africa
2009,Iran,IRN,0,6989,1.31,0,0,0,2.5,-4,460130000000,72924833,11.97,5501980000000,0,1,5609.03759765625,5864.218368306732,5811.0842140027435,2744614656,0,Middle East & North Africa
2010,Iran,IRN,0,7791,1.31,0,0,0,2.5,-1,486808000000,73762519,13.52,6087160000000,19.99999912,1,5609.03759765625,5864.218368306732,5811.0842140027435,3710406656,0,Middle East & North Africa
2011,Iran,IRN,0,5836,1.1,0,0,0,2.5,4,499687000000,74634959,12.45,6668540000000,2.000000037,1,5609.03759765625,5864.218368306732,5811.0842140027435,10159017984,0,Middle East & North Africa
2012,Iran,IRN,0,7101,1.6,0,0,0,2.5,-4,462488000000,75539881,12.63,7192930000000,323.9417544,0,5609.03759765625,5864.218368306732,5811.0842140027435,8081604096,0,Middle East & North Africa
2013,Iran,IRN,0,4626,1.28,0,0,0,2.5,-4,461590000000,76481963,10.44,7751550000000,69.00000046,0,5609.03759765625,5864.218368306732,5811.0842140027435,10124618752,0,Middle East & North Africa
2014,Iran,IRN,2142674992,2772,0.89,0,0,0,2.5,-2,482839000000,77465769,10.57,8327160000000,17.97766922,0,5609.03759765625,5864.218368306732,5811.0842140027435,16269842432,0,Middle East & North Africa
2000,Jordan,JOR,0,1193,0.53,0,0,0,4,-2,14787230539,5122495,13.7,2232180000000,9.000000018,0,7061.98779296875,7297.4737026771545,7270.295462663685,33888336,0,Middle East & North Africa
2001,Jordan,JOR,1818792.4468,1504,0.64,0,0,0,3,-2,15566511285,5217328,14.7,2418250000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,165218128,0,Middle East & North Africa
2002,Jordan,JOR,0,1409,0.59,0,0,0,2.5,-2,16466848428,5317514,15.3,2639120000000,5.000000014,0,7061.98779296875,7297.4737026771545,7270.295462663685,222896496,0,Middle East & North Africa
2003,Jordan,JOR,21467523.564,1817,0.71,0,0,0,3,-2,17152143825,5434036,14.5,2904040000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,278539392,0,Middle East & North Africa
2004,Jordan,JOR,51973227.548269995,1737,0.65,0,0,0,3.5,-2,18621604829,5580241,14.67,3197740000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,375681184,0,Middle East & North Africa
2005,Jordan,JOR,0,1024,0.4,0,0,0,3.5,-2,20138631536,5765639,14.8,3562110000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,532692288,0,Middle East & North Africa
2006,Jordan,JOR,0,1149,0.37,0,0,0,3.5,-2,21768445941,5991547,14,4015240000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,659537792,0,Middle East & North Africa
2007,Jordan,JOR,16926331.68,1298,0.43,0,0,0,3.5,-3,23548271163,6255290,13.1,4586650000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,653821760,0,Middle East & North Africa
2008,Jordan,JOR,3585174.043,863,0.27,0,0,0,3,-3,25251357245,6556473,12.7,5029290000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,959740928,0,Middle East & North Africa
2009,Jordan,JOR,20356481.81,1602,0.3,0,0,0,3.5,-2,26519912222,6893258,12.9,5501980000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,1006246528,0,Middle East & North Africa
2010,Jordan,JOR,6288490.44,2106,0.35,0,0,0,3.5,-1,27133804225,7261541,12.5,6087160000000,2.00000005,0,7061.98779296875,7297.4737026771545,7270.295462663685,1083429376,0,Middle East & North Africa
2011,Jordan,JOR,3107964.512,1770,0.34,0,0,0,3,-3,27876505257,7662858,12.9,6668540000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,1158112256,0,Middle East & North Africa
2012,Jordan,JOR,15885531.52,1749,0.39,0,0,0,3.5,-2,28553725368,8089963,12.2,7192930000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,1262903424,0,Middle East & North Africa
2013,Jordan,JOR,203350.6728,1425,0.39,0,0,0,3.5,-1,29298962574,8518992,12.6,7751550000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,1459636096,0,Middle East & North Africa
2014,Jordan,JOR,0,862,0.28,0,0,0,3.5,-3,30290462349,8918822,11.9,8327160000000,0,0,7061.98779296875,7297.4737026771545,7270.295462663685,1453726464,0,Middle East & North Africa
2000,Kyrgyzstan,KGZ,0,263,0.12,8,0,8,2.5,-3,3205081829,4898400,7.54,2232180000000,8.000000029,0,3471.801513671875,3786.579728095245,3729.020793503234,59290572,0,Europe & Central Asia
2001,Kyrgyzstan,KGZ,16480404.42,201,0.09,18,0,18,2.5,-3,3375644150,4945100,7.84,2418250000000,7.000000138,0,3471.801513671875,3786.579728095245,3729.020793503234,33725500,0,Europe & Central Asia
2002,Kyrgyzstan,KGZ,1747638.2873,236,0.1,8,0,8,2.5,-3,3375059333,4990700,12.55,2639120000000,12.00000002,0,3471.801513671875,3786.579728095245,3729.020793503234,39446224,0,Europe & Central Asia
2003,Kyrgyzstan,KGZ,16401794.70246,154,0.06,7,3,10,2.5,-3,3612335900,5043300,9.92,2904040000000,42.9999992,0,3471.801513671875,3786.579728095245,3729.020793503234,47581848,0,Europe & Central Asia
2004,Kyrgyzstan,KGZ,16802222.8581,206,0.08,4,1,5,2.5,-3,3866167967,5104700,8.53,3197740000000,47.00000011,0,3471.801513671875,3786.579728095245,3729.020793503234,43737056,0,Europe & Central Asia
2005,Kyrgyzstan,KGZ,335865.7477,451,0.18,6,3,9,3.5,3,3859382247,5162600,8.11,3562110000000,23.00000009,0,3471.801513671875,3786.579728095245,3729.020793503234,56605792,0,Europe & Central Asia
2006,Kyrgyzstan,KGZ,162565577.537,434,0.14,8,2,10,3.5,4,3979134970,5218400,8.27,4015240000000,9.000000048,0,3471.801513671875,3786.579728095245,3729.020793503234,133502152,0,Europe & Central Asia
2007,Kyrgyzstan,KGZ,0,315,0.11,6,1,7,3.5,3,4319067487,5268400,8.1,4586650000000,2.999999971,0,3471.801513671875,3786.579728095245,3729.020793503234,177697952,0,Europe & Central Asia
2008,Kyrgyzstan,KGZ,148164211.878,342,0.11,9,0,9,3.5,3,4681938955,5318700,8.22,5029290000000,80.00000068,0,3471.801513671875,3786.579728095245,3729.020793503234,396118752,0,Europe & Central Asia
2009,Kyrgyzstan,KGZ,271419757.5,643,0.12,6,1,7,2.5,-1,4817073505,5383300,8.41,5501980000000,26.00000021,0,3471.801513671875,3786.579728095245,3729.020793503234,3691265536,0,Europe & Central Asia
2010,Kyrgyzstan,KGZ,1486142.524,1877,0.31,6,0,6,3,-3,4794357795,5447900,8.64,6087160000000,10.99999993,0,3471.801513671875,3786.579728095245,3729.020793503234,2918421504,0,Europe & Central Asia
2011,Kyrgyzstan,KGZ,337880142.029,669,0.13,5,2,7,3,-2,5079922897,5514600,8.53,6668540000000,3.999999886,0,3471.801513671875,3786.579728095245,3729.020793503234,3349396480,0,Europe & Central Asia
2012,Kyrgyzstan,KGZ,702125393.2398,534,0.12,7,0,7,3.5,4,5075444934,5607200,8.43,7192930000000,12.00000012,0,3471.801513671875,3786.579728095245,3729.020793503234,3532763136,0,Europe & Central Asia
2013,Kyrgyzstan,KGZ,1102058971.2,383,0.11,5,3,8,2.5,-1,5629453576,5719600,8.33,7751550000000,8.000000036,0,3471.801513671875,3786.579728095245,3729.020793503234,3571854336,0,Europe & Central Asia
2014,Kyrgyzstan,KGZ,0,305,0.1,6,1,7,3.5,3,5855984962,5835500,8.05,8327160000000,8.999999998,0,3471.801513671875,3786.579728095245,3729.020793503234,3506310400,0,Europe & Central Asia
2000,Laos,LAO,0,429,0.19,21,6,27,1.5,-7,3582186705,5323701,1.95,2232180000000,15.00000011,0,2778.652099609375,2440.4619964544295,2212.3441186348314,83378520,0,East Asia & Pacific
2001,Laos,LAO,313741697.17,433,0.19,29,3,32,1.5,-7,3788213052,5409584,1.82,2418250000000,0,0,2778.652099609375,2440.4619964544295,2212.3441186348314,41576560,0,East Asia & Pacific
2002,Laos,LAO,0,570,0.24,2,0,2,1.5,-7,4012427673,5493247,1.73,2639120000000,1.999999999,0,2778.652099609375,2440.4619964544295,2212.3441186348314,39824604,0,East Asia & Pacific
2003,Laos,LAO,0,599,0.23,6,0,6,1.5,-7,4255861752,5576640,1.62,2904040000000,0,0,2778.652099609375,2440.4619964544295,2212.3441186348314,66181888,1,East Asia & Pacific
2004,Laos,LAO,96832051.885,702,0.26,9,0,9,1.5,-7,4526436482,5662199,1.49,3197740000000,0,0,2778.652099609375,2440.4619964544295,2212.3441186348314,60420072,1,East Asia & Pacific
2005,Laos,LAO,170170.0147,659,0.26,6,0,6,1.5,-7,4848156050,5751675,1.35,3562110000000,0,0,2778.652099609375,2440.4619964544295,2212.3441186348314,63728268,1,East Asia & Pacific
2006,Laos,LAO,82773494.68,648,0.21,5,1,6,1.5,-7,5266031526,5846075,1.15,4015240000000,0,0,2778.652099609375,2440.4619964544295,2212.3441186348314,100865208,1,East Asia & Pacific
2007,Laos,LAO,268101914.68882,680,0.23,8,1,9,1.5,-7,5666082926,5944950,0.99,4586650000000,0,0,2778.652099609375,2440.4619964544295,2212.3441186348314,97530512,1,East Asia & Pacific
2008,Laos,LAO,1241021.784,606,0.19,7,0,7,1.5,-7,6109448405,6046630,0.85,5029290000000,5.999999993,0,2778.652099609375,2440.4619964544295,2212.3441186348314,160447136,1,East Asia & Pacific
2009,Laos,LAO,645571598.11973,1412,0.27,9,0,9,1.5,-7,6567765473,6148621,0.81,5501980000000,26.00000011,0,2778.652099609375,2440.4619964544295,2212.3441186348314,265695424,1,East Asia & Pacific
2010,Laos,LAO,212834180.60999998,1553,0.26,13,1,14,1.5,-7,7127792630,6249168,0.71,6087160000000,0,0,2778.652099609375,2440.4619964544295,2212.3441186348314,339185888,1,East Asia & Pacific
2011,Laos,LAO,1708515687.81867,1857,0.35,10,0,10,1.5,-7,7700771123,6347564,0.71,6668540000000,48.00000018,0,2778.652099609375,2440.4619964544295,2212.3441186348314,324113920,1,East Asia & Pacific
2012,Laos,LAO,8503603043.8933,1180,0.27,4,1,5,1.5,-7,8318842593,6444527,0.71,7192930000000,0,0,2778.652099609375,2440.4619964544295,2212.3441186348314,650557056,1,East Asia & Pacific
2013,Laos,LAO,93782861.79,683,0.19,6,0,6,1.5,-7,8986537875,6541302,0.71,7751550000000,23.00000003,0,2778.652099609375,2440.4619964544295,2212.3441186348314,1210635264,1,East Asia & Pacific
2014,Laos,LAO,88500000,586,0.19,5,0,5,1.5,-7,9670589853,6639763,0.7,8327160000000,0,0,2778.652099609375,2440.4619964544295,2212.3441186348314,1235156480,1,East Asia & Pacific
2000,Sri Lanka,LKA,0,1079,0.48,5,0,5,4.5,5,34271798041,18777606,7.74,2232180000000,10.00000002,1,5171.4912109375,4914.149336584854,4816.666324575684,177049520,0,South Asia
2001,Sri Lanka,LKA,175137239.42999998,841,0.36,11,0,11,4.5,6,33742158886,18911727,7.9,2418250000000,0,1,5171.4912109375,4914.149336584854,4816.666324575684,153105424,0,South Asia
2002,Sri Lanka,LKA,5906667.974,956,0.4,7,0,7,4.5,6,35079926055,19062476,8.76,2639120000000,2,0,5171.4912109375,4914.149336584854,4816.666324575684,171954032,0,South Asia
2003,Sri Lanka,LKA,15211718.377,978,0.38,7,0,7,5,5,37163768055,19224036,8.22,2904040000000,235.0000116,1,5171.4912109375,4914.149336584854,4816.666324575684,201515536,0,South Asia
2004,Sri Lanka,LKA,37347656.82,1386,0.52,9,0,9,5,5,39187357999,19387153,8.38,3197740000000,35405.2017,0,5171.4912109375,4914.149336584854,4816.666324575684,247985936,0,South Asia
2005,Sri Lanka,LKA,663960113.019,1901,0.74,9,1,10,5,5,41633334151,19544988,7.67,3562110000000,6.000000002,1,5171.4912109375,4914.149336584854,4816.666324575684,346805632,0,South Asia
2006,Sri Lanka,LKA,1158828925.5,1300,0.42,17,0,17,4,6,44825899741,19695977,6.5,4015240000000,29.00000028,1,5171.4912109375,4914.149336584854,4816.666324575684,423776384,0,South Asia
2007,Sri Lanka,LKA,0,1388,0.46,6,0,6,4,6,47872638203,19842044,5.97,4586650000000,32.99999988,1,5171.4912109375,4914.149336584854,4816.666324575684,461696384,1,South Asia
2008,Sri Lanka,LKA,53354096.4181,784,0.24,10,0,10,4,6,50721102373,19983984,5.22,5029290000000,47.99999991,1,5171.4912109375,4914.149336584854,4816.666324575684,606244672,1,South Asia
2009,Sri Lanka,LKA,4033249440.56,2963,0.56,14,1,15,3.5,-3,52516077579,20123508,5.85,5501980000000,4.000000012,1,5171.4912109375,4914.149336584854,4816.666324575684,660476928,1,South Asia
2010,Sri Lanka,LKA,959204134.4988,2860,0.48,2,1,3,4,6,56725749222,20261738,4.78,6087160000000,36.99999998,0,5171.4912109375,4914.149336584854,4816.666324575684,802560192,1,South Asia
2011,Sri Lanka,LKA,1086845448.525,2476,0.47,6,2,8,4.5,6,61493396998,20398496,4.12,6668540000000,64.99999945,0,5171.4912109375,4914.149336584854,4816.666324575684,1305740416,1,South Asia
2012,Sri Lanka,LKA,2192359468.522,1969,0.44,1,4,5,4,5,67116705113,20425000,3.88,7192930000000,53.00000008,0,5171.4912109375,4914.149336584854,4816.666324575684,616668800,1,South Asia
2013,Sri Lanka,LKA,1020679456.1383,1289,0.36,9,3,12,3,-4,69395808982,20585000,4.24,7751550000000,117.0000004,0,5171.4912109375,4914.149336584854,4816.666324575684,1893371008,1,South Asia
2014,Sri Lanka,LKA,1278030000,1026,0.33,6,2,8,4,5,72838327289,20778000,4.19,8327160000000,288.5000102,0,5171.4912109375,4914.149336584854,4816.666324575684,2074844800,1,South Asia
2000,Lesotho,LSO,0,126,0.06,0,0,0,4,4,1634886335,2032805,35.27,2232180000000,0,0,11972.859375,11813.464358477782,11776.659311573212,6080458,0,Sub-Saharan Africa
2001,Lesotho,LSO,11883485.452,143,0.06,0,0,0,4,6,1693114156,2035738,34.35,2418250000000,1.000000001,0,11972.859375,11813.464358477782,11776.659311573212,11645891,0,Sub-Saharan Africa
2002,Lesotho,LSO,5146146.764,296,0.12,0,0,0,5.5,8,1705369525,2029832,33.58,2639120000000,0,0,11972.859375,11813.464358477782,11776.659311573212,16394336,0,Sub-Saharan Africa
2003,Lesotho,LSO,14402313.259004,182,0.07,0,0,0,5.5,8,1783130569,2018355,32.72,2904040000000,0,0,11972.859375,11813.464358477782,11776.659311573212,15240141,0,Sub-Saharan Africa
2004,Lesotho,LSO,0,161,0.06,0,0,0,5.5,8,1813307811,2005953,31.77,3197740000000,0,0,11972.859375,11813.464358477782,11776.659311573212,25918426,0,Sub-Saharan Africa
2005,Lesotho,LSO,29763114.3681,116,0.05,0,0,0,5.5,8,1876159280,1996115,30.78,3562110000000,0,0,11972.859375,11813.464358477782,11776.659311573212,30700888,0,Sub-Saharan Africa
2006,Lesotho,LSO,60615092.508,204,0.07,0,0,0,5.5,8,1955522598,1989933,29.69,4015240000000,0,0,11972.859375,11813.464358477782,11776.659311573212,35022848,0,Sub-Saharan Africa
2007,Lesotho,LSO,16901014.818,254,0.08,0,0,0,5.5,8,2037418210,1986926,28.65,4586650000000,0,0,11972.859375,11813.464358477782,11776.659311573212,29305632,0,Sub-Saharan Africa
2008,Lesotho,LSO,1378913.093,72,0.02,0,0,0,5.5,8,2149925019,1987130,27.76,5029290000000,0,0,11972.859375,11813.464358477782,11776.659311573212,43382376,0,Sub-Saharan Africa
2009,Lesotho,LSO,8007.735265,159,0.03,0,0,0,5.5,8,2122932396,1990135,27.5,5501980000000,0,0,11972.859375,11813.464358477782,11776.659311573212,32348226,0,Sub-Saharan Africa
